True_DX,True_DY,True_Theta_Deg,Est_DX,Est_DY,Est_Theta_Deg,Error_Trans,Error_Theta,Iter,Time_ms,Converged
0.3,0,0,0.302323,0.0180203,0.0266967,0.0181694,0.0266967,101,36,0
0.3,0,0,0.300169,-0.00182291,0.00948778,0.00183075,0.00948778,4,1,1
0.3,0,0,0.299921,0.0146101,0.02299,0.0146103,0.02299,101,35,0
0.3,0,0,0.304464,0.018199,0.0169197,0.0187384,0.0169197,101,35,0
0.3,0,0,0.301594,0.0198354,0.0448021,0.0198993,0.0448021,101,37,0
0.3,0,0,0.297207,-0.021776,-0.0267044,0.0219544,0.0267044,101,35,0
0.4,0,0,0.403956,0.0180188,0.021619,0.018448,0.021619,101,36,0
0.4,0,0,0.401057,-0.0197604,-0.0189533,0.0197887,0.0189533,101,36,0
0.4,0,0,0.402804,0.0176171,0.0300936,0.017839,0.0300936,101,35,0
0.4,0,0,0.399068,-0.00696641,0.0241052,0.0070285,0.0241052,5,1,1
0.4,0,0,0.399454,0.0155516,0.0114819,0.0155611,0.0114819,101,35,0
0.4,0,0,0.396531,-0.0150597,-0.0301233,0.0154541,0.0301233,101,35,0
0.4,0,0,0.395622,-0.0203037,-0.0269592,0.0207704,0.0269592,101,35,0
0.4,0,0,0.400022,0.0145462,0.0095513,0.0145462,0.0095513,101,35,0
0.4,0,0,0.397479,0.00280111,-0.0265461,0.00376829,0.0265461,5,1,1
0.4,0,0,0.402829,0.0142246,0.00722819,0.0145032,0.00722819,101,36,0
0.4,0,0,0.397616,-0.016487,-0.0299785,0.0166585,0.0299785,101,35,0
0.4,0,0,0.404224,-0.000556748,0.01326,0.00426062,0.01326,6,2,1
0.4,0,0,0.395849,-0.00333766,0.0299533,0.00532623,0.0299533,5,1,1
0.4,0,0,0.396833,-0.017143,-0.0316545,0.0174331,0.0316545,101,35,0
0.4,0,0,0.399264,-0.00768685,0.038875,0.00772201,0.038875,5,1,1
0.4,0,0,0.403839,0.0109095,0.0150226,0.0115652,0.0150226,101,35,0
0.4,0,0,0.402654,-0.00457034,0.0346947,0.00528503,0.0346947,5,1,1
0.4,0,0,0.401296,0.0172763,0.0255035,0.0173249,0.0255035,101,36,0
0.4,0,0,0.407146,0.0238916,0.0363367,0.0249374,0.0363367,101,35,0
