True_DX,True_DY,True_Theta_Deg,Est_DX,Est_DY,Est_Theta_Deg,Error_Trans,Error_Theta,Iter,Time_ms,Converged
0,0.4,0,-0.00536983,0.401655,0.0159489,0.00561898,0.0159489,6,2,1
0,0.5,0,0.00383698,0.51813,0.0324371,0.0185317,0.0324371,101,36,0
0,0.5,0,0.00619255,0.491291,0.107669,0.0106865,0.107669,4,1,1
0,0.5,0,-0.000567637,0.49948,0.0108621,0.000769683,0.0108621,35,12,1
0,0.5,0,0.00206834,0.518574,0.0518987,0.0186891,0.0518987,101,36,0
0,0.5,0,0.00264715,0.520477,0.0327867,0.0206471,0.0327867,101,36,0
0,0.5,0,-0.000910467,0.496133,0.0394758,0.00397271,0.0394758,4,1,1
0,0.5,0,-0.00305088,0.494426,0.0133774,0.00635448,0.0133774,6,2,1
0,0.5,0,-0.00497437,0.503938,0.0105826,0.00634451,0.0105826,8,2,1
0,0.5,0,0.00483233,0.498063,0.0145559,0.00520619,0.0145559,8,2,1
0,0.5,0,-0.00568189,0.498564,0.017856,0.0058605,0.017856,6,2,1
0,0.5,0,0.011949,0.470559,0.287594,0.031773,0.287594,4,1,1
0,0.5,0,-0.00265124,0.479126,-0.0178013,0.0210415,0.0178013,101,35,0
0,0.5,0,-0.00192046,0.485728,-0.0149936,0.0144005,0.0149936,101,36,0
0,0.5,0,0.00301035,0.494532,0.0281818,0.00624226,0.0281818,5,1,1
0,0.5,0,-0.00116911,0.504221,0.0205908,0.00437955,0.0205908,6,2,1
0,0.5,0,0.000817146,0.493931,0.013308,0.00612404,0.013308,7,2,1
0,0.5,0,0.00614722,0.516974,0.0252548,0.0180529,0.0252548,101,36,0
0,0.5,0,0.00455306,0.517466,0.0144032,0.0180495,0.0144032,101,35,0
0,0.5,0,-0.00227156,0.504643,0.0192593,0.00516866,0.0192593,4,1,1
0,0.5,0,-0.00182937,0.501348,0.0266811,0.00227234,0.0266811,8,2,1
0,0.6,0,0.000392925,0.596683,-0.0180418,0.00334051,0.0180418,32,11,1
0,0.6,0,0.0046938,0.622448,0.0178929,0.0229331,0.0178929,101,35,0
0,0.6,0,-0.00647721,0.588485,0.127039,0.0132117,0.127039,5,1,1
0,0.6,0,-1.81382e-05,0.618004,0.0293304,0.0180038,0.0293304,101,35,0
0,0.6,0,-0.000528898,0.599591,0.0205072,0.000668523,0.0205072,8,2,1
0,0.6,0,-0.00361963,0.579893,-0.0327332,0.0204298,0.0327332,101,35,0
0,0.6,0,-0.000183201,0.604076,0.0165601,0.00408052,0.0165601,8,2,1
0,0.6,0,-0.00190182,0.583221,-0.0257659,0.0168867,0.0257659,101,35,0
0,0.6,0,-0.00518327,0.581824,-0.0148919,0.0189003,0.0148919,101,35,0
0,0.6,0,-0.00102928,0.587372,-0.0206148,0.01267,0.0206148,101,37,0
0,0.6,0,0.000832071,0.560708,0.313462,0.0393011,0.313462,4,1,1
0,0.6,0,-0.00439336,0.58282,-0.0323065,0.0177331,0.0323065,101,36,0
0,0.6,0,0.000598993,0.598809,0.0551937,0.00133326,0.0551937,5,1,1
0,0.6,0,0.00335014,0.604261,0.0134798,0.00542063,0.0134798,8,2,1
0,0.6,0,0.00237137,0.616894,0.0414421,0.0170601,0.0414421,101,35,0
0,0.6,0,-0.00281281,0.596321,0.0563947,0.00463101,0.0563947,6,2,1
0,0.6,0,-0.00279824,0.596359,0.0136801,0.00459201,0.0136801,10,3,1
0,0.6,0,0.00212472,0.619587,0.0400115,0.0197022,0.0400115,101,38,0
0,0.6,0,-0.00513808,0.595317,0.00140721,0.00695201,0.00140721,8,3,1
0,0.6,0,-0.000763034,0.600847,0.0233068,0.00113998,0.0233068,7,2,1
0,0.7,0,-0.00224341,0.694687,0.0103816,0.00576693,0.0103816,8,3,1
0,0.7,0,-0.0031178,0.678542,-0.0507667,0.0216829,0.0507667,101,35,0
0,0.7,0,0.000915485,0.716856,0.0138559,0.0168808,0.0138559,101,35,0
0,0.7,0,0.0109707,0.670682,0.278237,0.0313031,0.278237,5,1,1
0,0.7,0,-0.00372971,0.679549,-0.0195266,0.0207882,0.0195266,101,35,0
0,0.7,0,-0.000587122,0.705341,0.0245743,0.00537286,0.0245743,82,29,1
0,0.7,0,0.00303411,0.696104,0.0202094,0.00493825,0.0202094,12,4,1
0,0.7,0,0.00428063,0.699917,0.0266636,0.00428144,0.0266636,6,2,1
0,0.7,0,-0.00202618,0.698667,0.013029,0.00242519,0.013029,7,2,1
0,0.7,0,-0.0105168,0.689199,0.0913757,0.015075,0.0913757,7,2,1
0,0.7,0,0.00240687,0.717823,0.00985997,0.0179851,0.00985997,101,36,0
0,0.7,0,0.00163085,0.683768,-0.0330124,0.016314,0.0330124,101,35,0
0,0.7,0,0.000113731,0.717594,0.0227283,0.0175941,0.0227283,101,35,0
0,0.7,0,0.00326569,0.699448,0.0164935,0.003312,0.0164935,5,1,1
0,0.7,0,-0.00265734,0.693227,0.0252592,0.00727574,0.0252592,4,1,1
0,0.7,0,0.00524142,0.722167,0.0407775,0.0227785,0.0407775,101,35,0
0,0.7,0,-0.000753471,0.715729,0.0216439,0.0157468,0.0216439,101,35,0
0,0.7,0,0.00173861,0.670665,0.358201,0.0293862,0.358201,4,1,1
0,0.7,0,0.00398329,0.697024,-0.0192131,0.00497217,0.0192131,85,32,1
0,0.7,0,0.00150132,0.698736,0.0332602,0.0019624,0.0332602,10,3,1
0,0.8,0,0.00444053,0.820358,0.026707,0.0208363,0.026707,101,38,0
0,0.8,0,0.00651541,0.797898,0.00707422,0.00684612,0.00707422,12,4,1
0,0.8,0,0.00174111,0.780502,-0.0254522,0.0195757,0.0254522,101,36,0
0,0.8,0,-0.00552079,0.785345,-0.0365801,0.01566,0.0365801,101,36,0
0,0.8,0,-0.0134444,0.796703,0.207875,0.0138428,0.207875,5,1,1
0,0.8,0,-0.00313343,0.780571,-0.0285255,0.0196798,0.0285255,101,36,0
0,0.8,0,-0.00399194,0.785235,0.00677017,0.015295,0.00677017,101,36,0
0,0.8,0,0.00581371,0.800272,0.14783,0.00582009,0.14783,7,2,1
0,0.8,0,0.00147956,0.798617,0.0258555,0.00202507,0.0258555,5,2,1
0,0.8,0,0.00512732,0.816689,0.0264682,0.0174588,0.0264682,101,36,0
0,0.8,0,0.00879209,0.770896,0.309633,0.0304033,0.309633,6,2,1
0,0.8,0,-0.00058651,0.78291,-0.0168951,0.0171002,0.0168951,101,35,0
0,0.8,0,0.00592995,0.796078,0.0826272,0.0071096,0.0826272,5,1,1
0,0.8,0,-0.000364822,0.760549,0.341339,0.0394524,0.341339,5,1,1
0,0.8,0,-0.0023385,0.781928,-0.0255434,0.0182222,0.0255434,101,36,0
0,0.8,0,2.01728e-05,0.79986,0.0267706,0.000141465,0.0267706,8,2,1
0,0.8,0,0.00129052,0.816016,-0.00298966,0.0160678,0.00298966,101,35,0
0,0.8,0,-0.00260436,0.783509,-0.0190021,0.0166956,0.0190021,101,35,0
0,0.8,0,-3.87448e-05,0.774763,0.190248,0.0252374,0.190248,6,2,1
0,0.8,0,0.00166019,0.797861,0.0107032,0.00270754,0.0107032,11,4,1
0,0.9,0,-0.00481846,0.880273,-0.0334074,0.0203067,0.0334074,101,36,0
0,0.9,0,0.0126875,0.860241,0.249089,0.0417344,0.249089,4,1,1
0,0.9,0,0.00368538,0.917615,0.0196457,0.0179966,0.0196457,101,36,0
0,0.9,0,-0.00138125,0.892788,0.00287337,0.00734336,0.00287337,10,3,1
0,0.9,0,0.00133756,0.88006,-0.0307015,0.0199843,0.0307015,101,38,0
0,0.9,0,0.00176579,0.917539,0.0278359,0.0176276,0.0278359,101,37,0
0,0.9,0,0.000778487,0.882135,-0.00592661,0.0178822,0.00592661,101,36,0
0,0.9,0,-0.00224154,0.899783,0.0233819,0.00225204,0.0233819,8,2,1
0,0.9,0,0.000287747,0.893246,0.019648,0.00676043,0.019648,8,2,1
0,0.9,0,0.00203288,0.894176,0.00597703,0.00616872,0.00597703,8,4,1
0,0.9,0,0.00241542,0.918966,0.0295551,0.0191194,0.0295551,101,37,0
0,0.9,0,-0.00539043,0.896514,0.00199799,0.00641948,0.00199799,12,4,1
0,0.9,0,0.00389445,0.918005,0.0418628,0.0184216,0.0418628,101,35,0
0,0.9,0,0.00410165,0.90203,0.0213299,0.00457669,0.0213299,8,2,1
0,0.9,0,-0.00494854,0.896663,0.0205446,0.00596841,0.0205446,6,2,1
0,0.9,0,0.00405747,0.901314,0.0188474,0.00426503,0.0188474,9,3,1
0,0.9,0,0.00039508,0.897939,0.0298759,0.00209895,0.0298759,10,3,1
0,0.9,0,0.00651819,0.898964,0.0110489,0.00659997,0.0110489,12,4,1
0,0.9,0,0.00196546,0.916399,0.0462806,0.0165165,0.0462806,101,36,0
0,0.9,0,0.000241524,0.878726,0.216947,0.0212753,0.216947,6,2,1
0,1,0,-0.00185922,1.00079,0.0221302,0.00202081,0.0221302,12,4,1
0,1,0,0.00767859,0.989095,0.184972,0.0133368,0.184972,3,1,1
0,1,0,-0.00280781,0.99778,0.0174718,0.00357958,0.0174718,11,3,1
0,1,0,-0.00789945,0.98746,0.120323,0.0148204,0.120323,8,2,1
0,1,0,-0.00619751,1.00042,0.01147,0.00621188,0.01147,10,3,1
0,1,0,-0.000381476,0.992245,0.0131661,0.00776452,0.0131661,8,3,1
0,1,0,0.0189332,0.993581,0.195921,0.0199918,0.195921,4,1,1
0,1,0,-8.97546e-06,0.981506,-0.00637999,0.018494,0.00637999,101,36,0
0,1,0,-0.0106448,0.980872,0.226988,0.0218903,0.226988,9,3,1
0,1,0,-0.00304854,0.981865,-0.0175147,0.0183899,0.0175147,101,36,0
0,1,0,-0.00442618,0.997813,0.0346149,0.00493718,0.0346149,9,3,1
0,1,0,0.000794847,1.00288,0.0325479,0.00299247,0.0325479,6,2,1
0,1,0,-0.00298196,0.993487,0.013162,0.00716359,0.013162,7,2,1
0,1,0,0.000931606,1.01382,0.0183745,0.0138487,0.0183745,101,36,0
0,1,0,0.0101643,0.952515,0.31507,0.0485611,0.31507,4,1,1
0,1,0,0.00318922,1.00329,0.0180155,0.0045844,0.0180155,12,4,1
0,1,0,0.00426805,0.969959,0.317582,0.0303427,0.317582,7,2,1
0,1,0,-0.00387842,0.997767,0.0104207,0.00447545,0.0104207,11,4,1
0,1,0,-0.000183428,1.01736,-0.00269538,0.017365,0.00269538,101,35,0
0,1,0,-0.000358527,1.00461,0.00291432,0.00462525,0.00291432,4,1,1
